x,density,Estimators
0.0013934886551784,16.67857490485632,Welsch
0.0013966522141191,16.24356263096258,Welsch
0.0013998157730597,15.84909422987324,Welsch
0.0014029793320004,15.493406379720112,Welsch
0.0014061428909411,15.174184754182347,Welsch
0.0014093064498818,14.888616099943548,Welsch
0.0014124700088224,14.633452864502308,Welsch
0.0014156335677631,14.405088276043834,Welsch
0.0014187971267038,14.199639555945105,Welsch
0.0014219606856445,14.013036813370356,Welsch
0.0014251242445851,13.84111512699972,Welsch
0.0014282878035258,13.679707354589024,Welsch
0.0014314513624665,13.524735317523838,Welsch
0.0014346149214072,13.372297173677277,Welsch
0.0014377784803478,13.218749005489665,Welsch
0.0014409420392885,13.060778898697484,Welsch
0.0014441055982292,12.89547205833594,Welsch
0.0014472691571699,12.72036579123709,Welsch
0.0014504327161105,12.533493468356426,Welsch
0.0014535962750512,12.33341685771061,Welsch
0.0014567598339919,12.119246483218904,Welsch
0.0014599233929326,11.890649911965438,Welsch
0.0014630869518733,11.647848099818736,Welsch
0.0014662505108139,11.391600132069303,Welsch
0.0014694140697546,11.123176882195658,Welsch
0.0014725776286953,10.84432427942789,Welsch
0.001475741187636,10.557217026381217,Welsch
0.0014789047465766,10.264403743776636,Welsch
0.0014820683055173,9.968744642030662,Welsch
0.001485231864458,9.67334293062784,Welsch
0.0014883954233987,9.381471276241976,Welsch
0.0014915589823393,9.096494709165372,Welsch
0.00149472254128,8.82179145334628,Welsch
0.0014978861002207,8.5606732158768,Welsch
0.0015010496591614,8.316306513937237,Welsch
0.001504213218102,8.091636637219171,Welsch
0.0015073767770427,7.889315837637804,Welsch
0.0015105403359834,7.711637301680319,Welsch
0.0015137038949241,7.560476390404124,Welsch
0.0015168674538648,7.437240525089634,Welsch
0.0015200310128054,7.342828951193564,Welsch
0.0015231945717461,7.277603429327696,Welsch
0.0015263581306868,7.241370680961211,Welsch
0.0015295216896275,7.233377161695085,Welsch
0.0015326852485681,7.252316451415501,Welsch
0.0015358488075088,7.29634924531234,Welsch
0.0015390123664495,7.363135611150404,Welsch
0.0015421759253902,7.44987885610008,Welsch
0.0015453394843308,7.553380031573099,Welsch
0.0015485030432715,7.670101808008721,Welsch
0.0015516666022122,7.796240184483067,Welsch
0.0015548301611529,7.927802270816696,Welsch
